id,crawl_id,source_url,target_url,anchor_text,is_internal,is_nofollow,is_sponsored,is_ugc
539332,crawl_20260924_001323,https://www.drivio.in/ather-energy/450-apex,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
539437,crawl_20260924_001323,https://www.drivio.in/ather-energy/rizta,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
539494,crawl_20260924_001323,https://www.drivio.in/avan-motors-scooters,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
539596,crawl_20260924_001323,https://www.drivio.in/atumobile/atumvader,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
539713,crawl_20260924_001323,https://www.drivio.in/atumobile/atum-version-1.0,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
539774,crawl_20260924_001323,https://www.drivio.in/ather-energy-ev,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
539832,crawl_20260924_001323,https://www.drivio.in/avera-ev,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
539894,crawl_20260924_001323,https://www.drivio.in/avon-ev,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
539961,crawl_20260924_001323,https://www.drivio.in/bajaj-bikes,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
540018,crawl_20260924_001323,https://www.drivio.in/avera-scooters-scooters,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
540135,crawl_20260924_001323,https://www.drivio.in/avera/retrosa,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
540252,crawl_20260924_001323,https://www.drivio.in/avon/e-mate,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
540345,crawl_20260924_001323,https://www.drivio.in/avon/e-lite,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
540462,crawl_20260924_001323,https://www.drivio.in/avon/e-scoot,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
540549,crawl_20260924_001323,https://www.drivio.in/avon/e-plus,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
540666,crawl_20260924_001323,https://www.drivio.in/avon/e-star,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
540723,crawl_20260924_001323,https://www.drivio.in/bajaj-urbanite-scooters,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
540810,crawl_20260924_001323,https://www.drivio.in/bajaj/avenger-cruise-220,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
540903,crawl_20260924_001323,https://www.drivio.in/bajaj/bajaj-pulsar-n150,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
541020,crawl_20260924_001323,https://www.drivio.in/bajaj/platina-110,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
541137,crawl_20260924_001323,https://www.drivio.in/bajaj/chetak,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
541222,crawl_20260924_001323,https://www.drivio.in/bajaj/ct-110x,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
541309,crawl_20260924_001323,https://www.drivio.in/bajaj/dominar-400,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
541426,crawl_20260924_001323,https://www.drivio.in/bajaj/platina-100,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
541531,crawl_20260924_001323,https://www.drivio.in/bajaj/ct-125x,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
541648,crawl_20260924_001323,https://www.drivio.in/bajaj/freedom,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
541749,crawl_20260924_001323,https://www.drivio.in/bajaj/dominar-250,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
541836,crawl_20260924_001323,https://www.drivio.in/bajaj/avenger-street-160,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
541950,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-125,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
542046,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-150,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
542149,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-180,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
542242,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-220-f,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
542331,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-f250,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
542448,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-n250,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
542541,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-n160,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
542621,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns-125,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
542711,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns160,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
542795,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns400z,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
542888,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns200,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
542978,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-p150,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
543045,crawl_20260924_001323,https://www.drivio.in/banking-partners,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
543132,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-rs200,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
543249,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/battre-electric-gps:ie,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
543311,crawl_20260924_001323,https://www.drivio.in/benelli-bikes,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
543368,crawl_20260924_001323,https://www.drivio.in/battre-electric-scooters-scooters,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
543485,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/battre-electric-one,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
543602,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/battre-electric-iot,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
543719,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/gpsie-std,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
543836,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/loev,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
543929,crawl_20260924_001323,https://www.drivio.in/benelli/502-c,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
544046,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/storie,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
544109,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility-ev,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
544186,crawl_20260924_001323,https://www.drivio.in/benelli/imperiale-400,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
544261,crawl_20260924_001323,https://www.drivio.in/benelli/trk-502,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
544322,crawl_20260924_001323,https://www.drivio.in/bgauss-ev,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
544427,crawl_20260924_001323,https://www.drivio.in/benling-india/benling-aura,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
544517,crawl_20260924_001323,https://www.drivio.in/benelli/trk-251,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
544634,crawl_20260924_001323,https://www.drivio.in/benling-india/benling-believe,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
544751,crawl_20260924_001323,https://www.drivio.in/benling-india/benling-falcon,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
544826,crawl_20260924_001323,https://www.drivio.in/benelli/leoncino-500,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
544943,crawl_20260924_001323,https://www.drivio.in/benling-india/benling-kriti,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
545060,crawl_20260924_001323,https://www.drivio.in/benling-india/benling-icon,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
545122,crawl_20260924_001323,https://www.drivio.in/benling-india-ev,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
545239,crawl_20260924_001323,https://www.drivio.in/bgauss/a2,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
545296,crawl_20260924_001323,https://www.drivio.in/bgauss/bgauss-c12i,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
545413,crawl_20260924_001323,https://www.drivio.in/bgauss/b8-lithium-ion,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
545470,crawl_20260924_001323,https://www.drivio.in/big-dog-motorcycles-scooters,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
545527,crawl_20260924_001323,https://www.drivio.in/bird-scooters,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
545644,crawl_20260924_001323,https://www.drivio.in/bgauss/ruv350,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
545751,crawl_20260924_001323,https://www.drivio.in/bgauss/c12i,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
545856,crawl_20260924_001323,https://www.drivio.in/birla-e-bike/birla-a-1-4,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
545973,crawl_20260924_001323,https://www.drivio.in/birla-e-bike/birla-ambition,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
546040,crawl_20260924_001323,https://www.drivio.in/birla-e-bike-ev,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
546174,crawl_20260924_001323,https://www.drivio.in/bikes,https://www.drivio.in/biker-dost,Biker Dost,1,0,0,0
536083,crawl_20260924_001323,https://www.drivio.in/,https://www.drivio.in/bikes,Bike,1,0,0,0
536089,crawl_20260924_001323,https://www.drivio.in/,https://www.drivio.in/bikes,View AllBikes,1,0,0,0
536114,crawl_20260924_001323,https://www.drivio.in/,https://www.drivio.in/bikes,View AllBikes,1,0,0,0
536216,crawl_20260924_001323,https://www.drivio.in/,https://www.drivio.in/bikes,All Bikes,1,0,0,0
536273,crawl_20260924_001323,https://www.drivio.in/22motors/jawatest1,https://www.drivio.in/bikes,All Bikes,1,0,0,0
536330,crawl_20260924_001323,https://www.drivio.in/22motors-scooters,https://www.drivio.in/bikes,All Bikes,1,0,0,0
536402,crawl_20260924_001323,https://www.drivio.in/about-us,https://www.drivio.in/bikes,All Bikes,1,0,0,0
536459,crawl_20260924_001323,https://www.drivio.in/22motors/testmodel,https://www.drivio.in/bikes,All Bikes,1,0,0,0
536516,crawl_20260924_001323,https://www.drivio.in/22motors/testmodel1,https://www.drivio.in/bikes,All Bikes,1,0,0,0
536577,crawl_20260924_001323,https://www.drivio.in/aeroride-ev,https://www.drivio.in/bikes,All Bikes,1,0,0,0
536694,crawl_20260924_001323,https://www.drivio.in/aeroride/aero,https://www.drivio.in/bikes,All Bikes,1,0,0,0
536805,crawl_20260924_001323,https://www.drivio.in/aeroride/bravo,https://www.drivio.in/bikes,All Bikes,1,0,0,0
536862,crawl_20260924_001323,https://www.drivio.in/aftek-motors-scooters,https://www.drivio.in/bikes,All Bikes,1,0,0,0
536979,crawl_20260924_001323,https://www.drivio.in/aeroride/e-spark,https://www.drivio.in/bikes,All Bikes,1,0,0,0
537096,crawl_20260924_001323,https://www.drivio.in/aeroride/yb2000,https://www.drivio.in/bikes,All Bikes,1,0,0,0
537213,crawl_20260924_001323,https://www.drivio.in/amo-electric/inspirer,https://www.drivio.in/bikes,All Bikes,1,0,0,0
537330,crawl_20260924_001323,https://www.drivio.in/amo-electric/jaunty-3w,https://www.drivio.in/bikes,All Bikes,1,0,0,0
537390,crawl_20260924_001323,https://www.drivio.in/amo-electric-ev,https://www.drivio.in/bikes,All Bikes,1,0,0,0
537466,crawl_20260924_001323,https://www.drivio.in/adventure,https://www.drivio.in/bikes,All Bikes,1,0,0,0
537583,crawl_20260924_001323,https://www.drivio.in/amo-electric/jaunty-plus,https://www.drivio.in/bikes,All Bikes,1,0,0,0
537642,crawl_20260924_001323,https://www.drivio.in/ampere-ev,https://www.drivio.in/bikes,All Bikes,1,0,0,0
537759,crawl_20260924_001323,https://www.drivio.in/ampere/magnus,https://www.drivio.in/bikes,All Bikes,1,0,0,0
537814,crawl_20260924_001323,https://www.drivio.in/application,https://www.drivio.in/bikes,All Bikes,1,0,0,0
537931,crawl_20260924_001323,https://www.drivio.in/ampere/reo-li-plus,https://www.drivio.in/bikes,All Bikes,1,0,0,0
537993,crawl_20260924_001323,https://www.drivio.in/aprilia-bikes,https://www.drivio.in/bikes,All Bikes,1,0,0,0
538080,crawl_20260924_001323,https://www.drivio.in/aprilia/rs-457,https://www.drivio.in/bikes,All Bikes,1,0,0,0
538161,crawl_20260924_001323,https://www.drivio.in/aprilia/rs-660,https://www.drivio.in/bikes,All Bikes,1,0,0,0
538248,crawl_20260924_001323,https://www.drivio.in/aprilia/rsv4,https://www.drivio.in/bikes,All Bikes,1,0,0,0
538353,crawl_20260924_001323,https://www.drivio.in/aprilia/sr-125,https://www.drivio.in/bikes,All Bikes,1,0,0,0
538470,crawl_20260924_001323,https://www.drivio.in/aprilia/storm-125,https://www.drivio.in/bikes,All Bikes,1,0,0,0
538575,crawl_20260924_001323,https://www.drivio.in/aprilia/sxr-125,https://www.drivio.in/bikes,All Bikes,1,0,0,0
538659,crawl_20260924_001323,https://www.drivio.in/aprilia/sr-160-bs6,https://www.drivio.in/bikes,All Bikes,1,0,0,0
538761,crawl_20260924_001323,https://www.drivio.in/aprilia/sxr160,https://www.drivio.in/bikes,All Bikes,1,0,0,0
538848,crawl_20260924_001323,https://www.drivio.in/aprilia/tuono-660,https://www.drivio.in/bikes,All Bikes,1,0,0,0
538907,crawl_20260924_001323,https://www.drivio.in/atumobile-ev,https://www.drivio.in/bikes,All Bikes,1,0,0,0
538997,crawl_20260924_001323,https://www.drivio.in/ather-energy/450x,https://www.drivio.in/bikes,All Bikes,1,0,0,0
539084,crawl_20260924_001323,https://www.drivio.in/aprilia/tuono-v4,https://www.drivio.in/bikes,All Bikes,1,0,0,0
539198,crawl_20260924_001323,https://www.drivio.in/ather-energy/450s,https://www.drivio.in/bikes,All Bikes,1,0,0,0
539285,crawl_20260924_001323,https://www.drivio.in/ather-energy/450-apex,https://www.drivio.in/bikes,All Bikes,1,0,0,0
539390,crawl_20260924_001323,https://www.drivio.in/ather-energy/rizta,https://www.drivio.in/bikes,All Bikes,1,0,0,0
539447,crawl_20260924_001323,https://www.drivio.in/avan-motors-scooters,https://www.drivio.in/bikes,All Bikes,1,0,0,0
539549,crawl_20260924_001323,https://www.drivio.in/atumobile/atumvader,https://www.drivio.in/bikes,All Bikes,1,0,0,0
539666,crawl_20260924_001323,https://www.drivio.in/atumobile/atum-version-1.0,https://www.drivio.in/bikes,All Bikes,1,0,0,0
539727,crawl_20260924_001323,https://www.drivio.in/ather-energy-ev,https://www.drivio.in/bikes,All Bikes,1,0,0,0
539785,crawl_20260924_001323,https://www.drivio.in/avera-ev,https://www.drivio.in/bikes,All Bikes,1,0,0,0
539847,crawl_20260924_001323,https://www.drivio.in/avon-ev,https://www.drivio.in/bikes,All Bikes,1,0,0,0
539914,crawl_20260924_001323,https://www.drivio.in/bajaj-bikes,https://www.drivio.in/bikes,All Bikes,1,0,0,0
539971,crawl_20260924_001323,https://www.drivio.in/avera-scooters-scooters,https://www.drivio.in/bikes,All Bikes,1,0,0,0
540088,crawl_20260924_001323,https://www.drivio.in/avera/retrosa,https://www.drivio.in/bikes,All Bikes,1,0,0,0
540205,crawl_20260924_001323,https://www.drivio.in/avon/e-mate,https://www.drivio.in/bikes,All Bikes,1,0,0,0
540298,crawl_20260924_001323,https://www.drivio.in/avon/e-lite,https://www.drivio.in/bikes,All Bikes,1,0,0,0
540415,crawl_20260924_001323,https://www.drivio.in/avon/e-scoot,https://www.drivio.in/bikes,All Bikes,1,0,0,0
540502,crawl_20260924_001323,https://www.drivio.in/avon/e-plus,https://www.drivio.in/bikes,All Bikes,1,0,0,0
540619,crawl_20260924_001323,https://www.drivio.in/avon/e-star,https://www.drivio.in/bikes,All Bikes,1,0,0,0
540676,crawl_20260924_001323,https://www.drivio.in/bajaj-urbanite-scooters,https://www.drivio.in/bikes,All Bikes,1,0,0,0
540763,crawl_20260924_001323,https://www.drivio.in/bajaj/avenger-cruise-220,https://www.drivio.in/bikes,All Bikes,1,0,0,0
540856,crawl_20260924_001323,https://www.drivio.in/bajaj/bajaj-pulsar-n150,https://www.drivio.in/bikes,All Bikes,1,0,0,0
540973,crawl_20260924_001323,https://www.drivio.in/bajaj/platina-110,https://www.drivio.in/bikes,All Bikes,1,0,0,0
541090,crawl_20260924_001323,https://www.drivio.in/bajaj/chetak,https://www.drivio.in/bikes,All Bikes,1,0,0,0
541175,crawl_20260924_001323,https://www.drivio.in/bajaj/ct-110x,https://www.drivio.in/bikes,All Bikes,1,0,0,0
541262,crawl_20260924_001323,https://www.drivio.in/bajaj/dominar-400,https://www.drivio.in/bikes,All Bikes,1,0,0,0
541379,crawl_20260924_001323,https://www.drivio.in/bajaj/platina-100,https://www.drivio.in/bikes,All Bikes,1,0,0,0
541484,crawl_20260924_001323,https://www.drivio.in/bajaj/ct-125x,https://www.drivio.in/bikes,All Bikes,1,0,0,0
541601,crawl_20260924_001323,https://www.drivio.in/bajaj/freedom,https://www.drivio.in/bikes,All Bikes,1,0,0,0
541702,crawl_20260924_001323,https://www.drivio.in/bajaj/dominar-250,https://www.drivio.in/bikes,All Bikes,1,0,0,0
541789,crawl_20260924_001323,https://www.drivio.in/bajaj/avenger-street-160,https://www.drivio.in/bikes,All Bikes,1,0,0,0
541903,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-125,https://www.drivio.in/bikes,All Bikes,1,0,0,0
541999,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-150,https://www.drivio.in/bikes,All Bikes,1,0,0,0
542102,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-180,https://www.drivio.in/bikes,All Bikes,1,0,0,0
542195,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-220-f,https://www.drivio.in/bikes,All Bikes,1,0,0,0
542284,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-f250,https://www.drivio.in/bikes,All Bikes,1,0,0,0
542401,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-n250,https://www.drivio.in/bikes,All Bikes,1,0,0,0
542494,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-n160,https://www.drivio.in/bikes,All Bikes,1,0,0,0
542574,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns-125,https://www.drivio.in/bikes,All Bikes,1,0,0,0
542664,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns160,https://www.drivio.in/bikes,All Bikes,1,0,0,0
542748,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns400z,https://www.drivio.in/bikes,All Bikes,1,0,0,0
542841,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns200,https://www.drivio.in/bikes,All Bikes,1,0,0,0
542931,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-p150,https://www.drivio.in/bikes,All Bikes,1,0,0,0
542998,crawl_20260924_001323,https://www.drivio.in/banking-partners,https://www.drivio.in/bikes,All Bikes,1,0,0,0
543085,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-rs200,https://www.drivio.in/bikes,All Bikes,1,0,0,0
543202,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/battre-electric-gps:ie,https://www.drivio.in/bikes,All Bikes,1,0,0,0
543264,crawl_20260924_001323,https://www.drivio.in/benelli-bikes,https://www.drivio.in/bikes,All Bikes,1,0,0,0
543321,crawl_20260924_001323,https://www.drivio.in/battre-electric-scooters-scooters,https://www.drivio.in/bikes,All Bikes,1,0,0,0
543438,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/battre-electric-one,https://www.drivio.in/bikes,All Bikes,1,0,0,0
543555,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/battre-electric-iot,https://www.drivio.in/bikes,All Bikes,1,0,0,0
543672,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/gpsie-std,https://www.drivio.in/bikes,All Bikes,1,0,0,0
543789,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/loev,https://www.drivio.in/bikes,All Bikes,1,0,0,0
543882,crawl_20260924_001323,https://www.drivio.in/benelli/502-c,https://www.drivio.in/bikes,All Bikes,1,0,0,0
543999,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/storie,https://www.drivio.in/bikes,All Bikes,1,0,0,0
544062,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility-ev,https://www.drivio.in/bikes,All Bikes,1,0,0,0
544139,crawl_20260924_001323,https://www.drivio.in/benelli/imperiale-400,https://www.drivio.in/bikes,All Bikes,1,0,0,0
544214,crawl_20260924_001323,https://www.drivio.in/benelli/trk-502,https://www.drivio.in/bikes,All Bikes,1,0,0,0
544275,crawl_20260924_001323,https://www.drivio.in/bgauss-ev,https://www.drivio.in/bikes,All Bikes,1,0,0,0
544380,crawl_20260924_001323,https://www.drivio.in/benling-india/benling-aura,https://www.drivio.in/bikes,All Bikes,1,0,0,0
544470,crawl_20260924_001323,https://www.drivio.in/benelli/trk-251,https://www.drivio.in/bikes,All Bikes,1,0,0,0
544587,crawl_20260924_001323,https://www.drivio.in/benling-india/benling-believe,https://www.drivio.in/bikes,All Bikes,1,0,0,0
544704,crawl_20260924_001323,https://www.drivio.in/benling-india/benling-falcon,https://www.drivio.in/bikes,All Bikes,1,0,0,0
544779,crawl_20260924_001323,https://www.drivio.in/benelli/leoncino-500,https://www.drivio.in/bikes,All Bikes,1,0,0,0
544896,crawl_20260924_001323,https://www.drivio.in/benling-india/benling-kriti,https://www.drivio.in/bikes,All Bikes,1,0,0,0
545013,crawl_20260924_001323,https://www.drivio.in/benling-india/benling-icon,https://www.drivio.in/bikes,All Bikes,1,0,0,0
545075,crawl_20260924_001323,https://www.drivio.in/benling-india-ev,https://www.drivio.in/bikes,All Bikes,1,0,0,0
545192,crawl_20260924_001323,https://www.drivio.in/bgauss/a2,https://www.drivio.in/bikes,All Bikes,1,0,0,0
545249,crawl_20260924_001323,https://www.drivio.in/bgauss/bgauss-c12i,https://www.drivio.in/bikes,All Bikes,1,0,0,0
545366,crawl_20260924_001323,https://www.drivio.in/bgauss/b8-lithium-ion,https://www.drivio.in/bikes,All Bikes,1,0,0,0
545423,crawl_20260924_001323,https://www.drivio.in/big-dog-motorcycles-scooters,https://www.drivio.in/bikes,All Bikes,1,0,0,0
545480,crawl_20260924_001323,https://www.drivio.in/bird-scooters,https://www.drivio.in/bikes,All Bikes,1,0,0,0
545597,crawl_20260924_001323,https://www.drivio.in/bgauss/ruv350,https://www.drivio.in/bikes,All Bikes,1,0,0,0
545704,crawl_20260924_001323,https://www.drivio.in/bgauss/c12i,https://www.drivio.in/bikes,All Bikes,1,0,0,0
545809,crawl_20260924_001323,https://www.drivio.in/birla-e-bike/birla-a-1-4,https://www.drivio.in/bikes,All Bikes,1,0,0,0
545926,crawl_20260924_001323,https://www.drivio.in/birla-e-bike/birla-ambition,https://www.drivio.in/bikes,All Bikes,1,0,0,0
545993,crawl_20260924_001323,https://www.drivio.in/birla-e-bike-ev,https://www.drivio.in/bikes,All Bikes,1,0,0,0
546127,crawl_20260924_001323,https://www.drivio.in/bikes,https://www.drivio.in/bikes,All Bikes,1,0,0,0
536144,crawl_20260924_001323,https://www.drivio.in/,https://www.drivio.in/bikes/adventure,Adventure,1,0,0,0
537187,crawl_20260924_001323,https://www.drivio.in/amo-electric/inspirer,https://www.drivio.in/bikes/aeroride/aero,[IMG: Aeroride Aero],1,0,0,0
537188,crawl_20260924_001323,https://www.drivio.in/amo-electric/inspirer,https://www.drivio.in/bikes/aeroride/aero,View Details,1,0,0,0
537298,crawl_20260924_001323,https://www.drivio.in/amo-electric/jaunty-3w,https://www.drivio.in/bikes/aeroride/aero,[IMG: Aeroride Aero],1,0,0,0
537299,crawl_20260924_001323,https://www.drivio.in/amo-electric/jaunty-3w,https://www.drivio.in/bikes/aeroride/aero,View Details,1,0,0,0
540575,crawl_20260924_001323,https://www.drivio.in/avon/e-star,https://www.drivio.in/bikes/aeroride/aero,[IMG: Aeroride Aero],1,0,0,0
540576,crawl_20260924_001323,https://www.drivio.in/avon/e-star,https://www.drivio.in/bikes/aeroride/aero,View Details,1,0,0,0
543523,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/battre-electric-iot,https://www.drivio.in/bikes/aeroride/aero,[IMG: Aeroride Aero],1,0,0,0
543524,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/battre-electric-iot,https://www.drivio.in/bikes/aeroride/aero,View Details,1,0,0,0
543643,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/gpsie-std,https://www.drivio.in/bikes/aeroride/aero,[IMG: Aeroride Aero],1,0,0,0
543644,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/gpsie-std,https://www.drivio.in/bikes/aeroride/aero,View Details,1,0,0,0
543757,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/loev,https://www.drivio.in/bikes/aeroride/aero,[IMG: Aeroride Aero],1,0,0,0
543758,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/loev,https://www.drivio.in/bikes/aeroride/aero,View Details,1,0,0,0
544672,crawl_20260924_001323,https://www.drivio.in/benling-india/benling-falcon,https://www.drivio.in/bikes/aeroride/aero,[IMG: Aeroride Aero],1,0,0,0
544673,crawl_20260924_001323,https://www.drivio.in/benling-india/benling-falcon,https://www.drivio.in/bikes/aeroride/aero,View Details,1,0,0,0
537186,crawl_20260924_001323,https://www.drivio.in/amo-electric/inspirer,https://www.drivio.in/bikes/aeroride/aero/reviews,ReadAerorideAeroreviews,1,0,0,0
537297,crawl_20260924_001323,https://www.drivio.in/amo-electric/jaunty-3w,https://www.drivio.in/bikes/aeroride/aero/reviews,ReadAerorideAeroreviews,1,0,0,0
540574,crawl_20260924_001323,https://www.drivio.in/avon/e-star,https://www.drivio.in/bikes/aeroride/aero/reviews,ReadAerorideAeroreviews,1,0,0,0
543522,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/battre-electric-iot,https://www.drivio.in/bikes/aeroride/aero/reviews,ReadAerorideAeroreviews,1,0,0,0
543642,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/gpsie-std,https://www.drivio.in/bikes/aeroride/aero/reviews,ReadAerorideAeroreviews,1,0,0,0
543756,crawl_20260924_001323,https://www.drivio.in/battre-electric-mobility/loev,https://www.drivio.in/bikes/aeroride/aero/reviews,ReadAerorideAeroreviews,1,0,0,0
544671,crawl_20260924_001323,https://www.drivio.in/benling-india/benling-falcon,https://www.drivio.in/bikes/aeroride/aero/reviews,ReadAerorideAeroreviews,1,0,0,0
545774,crawl_20260924_001323,https://www.drivio.in/birla-e-bike/birla-a-1-4,https://www.drivio.in/bikes/aeroride/bravo,[IMG: Aeroride Bravo],1,0,0,0
545775,crawl_20260924_001323,https://www.drivio.in/birla-e-bike/birla-a-1-4,https://www.drivio.in/bikes/aeroride/bravo,View Details,1,0,0,0
545773,crawl_20260924_001323,https://www.drivio.in/birla-e-bike/birla-a-1-4,https://www.drivio.in/bikes/aeroride/bravo/reviews,ReadAerorideBravoreviews,1,0,0,0
